0.03|-0.14|1.03|9673660.0|1.8231645E7
-1.85|0.15|1.04|5.503728E7|9.6621915E7
0.54|-0.62|1.54|6.1767268E7|1326001.0
-1.64|-0.68|-0.25|4.6250055E7|8.5129787E7
0.88|-0.89|1.2|9.367752E7|8.5742735E7
1.77|-1.25|-0.14|7.5499131E7|440960.0
1.11|-0.12|-0.98|8.3973613E7|3.4654349E7
-0.14|-1.71|-0.76|7.2478777E7|1.2265613E7
1.66|1.92|0.06|3.6592285E7|9.5398159E7
-1.63|0.78|-0.11|7.965064E7|1.0593165E7
-0.85|0.23|-0.99|4.3559483E7|7.5088322E7
-1.51|0.97|0.77|7.6782006E7|3.9849588E7
-0.35|0.54|1.51|1.2853158E7|8734491.0
0.09|-0.07|-0.3|3031833.0|2.3192622E7
1.63|0.76|1.94|2.2014314E7|7.5342542E7
0.45|-0.8|0.65|9.4747576E7|2.5325058E7
-0.79|-1.21|-1.46|2.4579639E7|6298725.0
-1.8|1.62|1.02|2.8755431E7|6.6277038E7
0.56|1.8|1.27|4.5638541E7|3.2836667E7
0.14|1.26|1.89|8.3220918E7|9702774.0
0.61|0.97|0.79|6.8782319E7|991555.0
-1.46|0.54|0.04|9.2104563E7|2.5419772E7
0.1|-0.08|-0.56|5.2388566E7|5.7272598E7
-0.29|-0.07|1.96|3.0516155E7|4.9853261E7
-1.83|-0.71|0.99|1.0593272E7|5.7311224E7
1.46|0.26|-1.76|3.345229E7|3.1391815E7
0.37|-1.42|-1.8|5.5186514E7|4.2265993E7
-1.84|-1.3|-0.19|6.4516256E7|5.4019828E7
-1.88|1.54|-0.6|6.6930645E7|5.4922778E7
-0.8|-1.07|-1.22|1.8775922E7|7.7600327E7
0.57|0.25|-0.33|8.222216E7|5560468.0
0.81|-0.9|-1.62|3.6498794E7|5593025.0
-0.27|1.54|-0.15|2.5427235E7|7617937.0
-0.09|1.82|-0.47|8.79262E7|5.1051286E7
-1.54|-0.57|1.75|8.7173756E7|2.2555107E7
1.81|0.82|-1.0|4.4945823E7|5.0994431E7
-0.47|1.51|-0.34|9.5675857E7|9.689027E7
-0.28|-1.2|-0.51|2.9373386E7|372325.0
-1.27|0.9|0.44|1.7557094E7|9.0263867E7
0.45|-1.19|1.08|1.752496E7|8286617.0
-1.14|0.65|-1.35|5.701756E7|7.5398214E7
-0.13|-0.1|0.83|9.8975298E7|1.3970569E7
-1.78|1.03|1.08|6.5457592E7|6.6266882E7
-1.78|-1.71|0.64|9.4726948E7|2.8300288E7
1.42|1.88|0.82|2.0745378E7|9.6257589E7
-1.29|0.48|0.99|4.3049247E7|3.2618117E7
-1.61|0.41|-1.44|1.3715994E7|4.5173443E7
0.7|1.89|0.67|7.9360787E7|7.8440167E7
-0.78|-0.92|-1.32|4.9983608E7|2323688.0
1.9|-1.43|-0.87|6.4211819E7|7.7193767E7
1.85|-0.4|-0.78|5.2390887E7|7.2468952E7
-0.91|-1.31|1.64|3.0409443E7|5.2124705E7
-1.97|1.21|-1.53|9051387.0|1.9491566E7
-0.53|0.77|-1.91|4.0876045E7|3.6434646E7
0.4|1.91|-1.15|1.3316382E7|3.5629937E7
1.89|0.92|-0.16|8.7533573E7|7.5590399E7
1.1|1.2|-0.21|7.7424549E7|6.2162239E7
-0.3|1.35|0.38|5.2897995E7|9.3548551E7
1.56|0.57|1.22|3.3634296E7|7249859.0
-1.05|0.6|-1.87|1.7335024E7|6.9973077E7
1.79|-1.98|0.82|5.200843E7|8.0935349E7
0.42|0.19|-1.97|2.9498204E7|6.1067596E7
-0.31|-0.2|1.82|7.8277905E7|2.9577805E7
-1.75|-0.88|1.5|1.175143E7|5.9890202E7
-0.87|-0.57|-1.93|2.5247754E7|7.228228E7
0.77|-0.92|-1.27|2.405137E7|2.8352266E7
0.32|-0.01|1.81|2.4350789E7|3.423367E7
1.79|-0.84|-0.5|7.8743459E7|9.1709866E7
-1.83|1.15|1.93|6.0337484E7|8.8912551E7
-1.25|1.95|1.04|3.3277989E7|5.1815877E7
-0.1|0.29|0.12|8.2715684E7|9.6478789E7
-0.74|0.76|-0.15|6.030225E7|2.6578139E7
-1.14|-0.21|-0.63|1.5729489E7|5.4719458E7
-1.59|-1.83|-0.34|1.6606886E7|2.838367E7
1.12|0.29|-0.81|2.2136022E7|4.6455638E7
-1.46|0.18|0.26|1.1582405E7|9.8801741E7
-0.67|1.41|0.8|4.1665493E7|2172158.0
-1.44|-1.31|-1.51|9.1901303E7|2.2034544E7
1.22|-1.16|0.35|7.1788751E7|4.3019322E7
-1.04|1.83|1.77|1.2999005E7|3457348.0
-0.6|-0.21|0.5|8.6593095E7|3.2900245E7
0.96|0.99|0.32|3143359.0|7905002.0
1.47|-0.07|0.05|5.0884043E7|7.571002E7
0.68|-1.55|1.11|4.9099728E7|4.2949709E7
-0.7|-1.59|-1.46|3854528.0|9.4433777E7
1.28|0.4|0.78|2.2811328E7|6.8410141E7
0.17|0.32|-0.04|9.0805179E7|1.9051424E7
-0.76|1.39|1.87|5.5464116E7|7.7844396E7
-0.7|-1.42|-0.12|9.9373426E7|2.6973064E7
-1.81|0.49|0.3|4.9535922E7|7.2968962E7
1.4|0.62|-0.81|9.7106628E7|6.1489642E7
-1.41|-0.42|-1.75|2.0245728E7|6.3037726E7
0.69|1.04|0.04|1.7728531E7|2.702593E7
-0.61|1.68|-1.5|6.9244514E7|1579248.0
-1.13|-1.76|-1.49|3.7025224E7|9.5171721E7
-1.01|0.63|0.26|5.9533159E7|7.5226957E7
0.67|-0.34|1.26|7.8241648E7|5.2063114E7
-1.95|-1.87|-0.31|5.0521093E7|9.5691681E7
0.72|-0.06|-0.14|1.2709252E7|4.7265828E7
0.16|1.9|1.65|6.6146991E7|1.4034147E7
1.33|-0.42|-1.54|8466844.0|2.4210884E7
-0.72|1.07|0.02|1.9187484E7|6.8310226E7
-1.95|0.99|0.76|6.6286672E7|8.6817345E7
-0.05|-0.03|1.48|9975727.0|6.8471097E7
-0.75|0.67|1.84|5.6333768E7|2.6219409E7
1.71|1.66|1.92|8.2258053E7|9.4197281E7
-1.14|-0.51|1.1|8762110.0|9.1915699E7
-0.53|0.5|0.09|4.9441194E7|4.8844857E7
-0.35|-1.07|1.02|8.8596057E7|3.5996466E7
-0.39|1.06|0.14|4.057802E7|4.3373449E7
-1.4|0.02|-0.17|3.1994343E7|7.3475715E7
-1.02|0.16|-0.24|8.4679561E7|9.675121E7
0.41|-0.31|0.68|1.4894567E7|1.4464747E7
1.36|-1.65|0.97|6.5787332E7|2.4549302E7
-1.94|-1.68|0.25|9.9139574E7|7.9964906E7
1.83|-0.17|1.7|2.9065643E7|7.5597958E7
-0.76|-0.39|-0.31|9.7982472E7|2.7275048E7
-0.6|-0.54|1.9|8.1094339E7|6.6891E7
-0.85|-1.88|-0.54|7.6982365E7|2.7592871E7
-1.19|-1.32|-0.11|9.3512874E7|1.8513438E7
0.61|1.88|-0.73|9.8116682E7|8.6298907E7
0.32|-0.95|1.99|2.0757162E7|7.2109509E7
0.08|-1.06|-0.49|5.5449456E7|9034743.0
-1.66|1.3|-0.58|3.5584953E7|7.2294416E7
1.67|1.07|1.56|2.6562021E7|4.9903434E7
1.72|0.16|-0.61|6.6162673E7|6731746.0
1.12|-1.24|1.07|4128041.0|1.0936715E7
1.55|1.16|0.63|9.9567334E7|8.453317E7
1.99|-0.03|0.41|6.3183526E7|6.2388259E7
-0.89|-0.99|0.49|7.3733522E7|1.0957497E7
0.09|1.64|-1.1|7.0299126E7|2.9158289E7
-1.31|-1.38|1.5|6.8483935E7|8.2982242E7
0.76|1.54|0.96|1.7234902E7|6776697.0
-1.82|0.37|-1.52|2.2062316E7|8668713.0
0.02|1.6|-0.52|5.7828663E7|9.6399352E7
-1.42|-1.1|1.84|7189268.0|5.743712E7
1.24|0.7|1.68|5.7052277E7|4.0087747E7
0.22|1.85|0.68|2.4855573E7|9.1000305E7
-0.93|1.02|0.17|3.0519928E7|3.31207E7
-0.56|1.64|0.51|2.6486182E7|1.5744847E7
-0.32|-1.22|1.29|1.4200069E7|7590325.0
0.5|1.04|0.2|3.2064785E7|1.3063522E7
1.26|-0.85|-0.8|9.3357887E7|9.9546448E7
0.0|-1.1|0.61|8.8789867E7|6.286047E7
-1.62|-1.82|-1.57|5.5367653E7|5.3389817E7
-0.25|-0.92|-1.22|8.5935918E7|8.8406154E7
1.74|-0.2|-0.42|289060.0|8.9962589E7
-1.4|0.97|-1.3|7.4880423E7|3.0963492E7
-0.55|0.99|-0.92|4.8932107E7|8.1244796E7
-0.18|0.31|1.53|7.0914774E7|7.7581065E7
-0.04|0.99|0.53|6.2098337E7|6.4324315E7
-0.75|0.27|1.73|2.1896351E7|9.7720451E7
1.76|-0.89|0.35|717747.0|3.5448474E7
0.96|-1.93|1.41|7.8122087E7|7.7002403E7
0.66|0.47|1.39|1.5848124E7|5.5121316E7
-1.16|0.85|-0.6|6.8505218E7|4.4466514E7
-1.12|0.19|0.78|2.704476E7|2.7906891E7
0.97|1.72|-1.23|4.5257598E7|4.2744864E7
-0.13|-0.89|1.18|2.8516379E7|2.3967588E7
-1.37|-1.33|0.5|7.1643852E7|7.7159866E7
0.42|-1.72|1.17|9.0607159E7|8.9967377E7
0.73|0.43|-0.19|6.2127775E7|3.5534123E7
-0.58|1.57|-0.22|4.1311558E7|1.225427E7
-1.6|0.5|-0.76|9.9200938E7|5.4379149E7
1.1|-1.37|0.4|3.5191106E7|2.8396786E7
-1.84|0.71|-1.83|3.4299409E7|9.0755309E7
1.16|0.54|0.73|8.8277751E7|9.174122E7
-0.32|1.14|-1.3|7533960.0|1.3977678E7
-0.62|-1.84|-1.58|5.9047012E7|928604.0
1.01|-1.57|0.22|4.4341301E7|1.1345347E7
-1.2|1.7|0.01|9.2775279E7|6.8125229E7
-0.86|0.15|-1.22|3.6683899E7|4.808903E7
1.41|1.63|-1.08|8.9183597E7|5.5410179E7
-1.25|-1.34|0.28|9.8111122E7|8940317.0
-0.16|-0.42|0.37|4.8501746E7|3.3407877E7
0.53|-0.26|0.62|7.9175768E7|8.7432611E7
0.6|1.68|-1.17|9.2524693E7|2.7728739E7
1.3|-1.35|-0.95|5.7174896E7|8.2930295E7
0.0|-0.01|-1.37|3.9851618E7|2.6994683E7
1.34|0.83|1.62|8.958602E7|9.1394634E7
-1.76|-1.34|1.23|9.9525869E7|7.8479848E7
-1.92|-0.13|0.1|9343262.0|3.1819889E7
-0.57|1.48|-1.25|5.627084E7|6.6006075E7
0.39|-0.98|-1.82|5.5334312E7|3.0399678E7
-1.66|-1.09|-1.3|9.309898E7|2.2463911E7
0.1|-1.26|0.64|6.0881618E7|2.1632778E7
-1.02|-0.16|-1.36|5.6983582E7|5.7227673E7
-0.24|-0.28|-1.48|6.7696609E7|5.9942825E7
0.45|0.87|-1.54|4.5786358E7|9.1025608E7
0.98|0.94|-1.15|5.3958956E7|2.9720571E7
1.89|-0.54|-1.59|1.2460136E7|8.0171142E7
0.0|-0.62|-0.47|4.5996561E7|8.267508E7
1.79|0.62|1.6|3.2020355E7|8.1445386E7
0.7|1.77|0.73|9.1288878E7|2.0268486E7
1.55|-0.79|0.62|8.1813921E7|2.7303369E7
-1.79|1.78|1.34|4.0846324E7|1.6843752E7
1.93|-0.81|1.34|5.4865348E7|7.0092706E7
-1.48|-0.27|-0.37|5.5406685E7|5.8218819E7
-0.2|0.28|1.25|5.7705837E7|3.345384E7
0.77|0.78|-0.02|5.0574092E7|1.8213292E7
1.55|-0.33|0.15|1.2036204E7|2953717.0
-0.18|-1.01|-0.73|7.0422727E7|1.9195876E7
0.89|0.8|0.58|8.2804891E7|9.5164683E7
-1.51|0.74|1.18|7.3330942E7|2.5065726E7
-1.82|-1.55|1.5|5.5477045E7|2.3759048E7
-0.48|0.31|0.03|9.0089486E7|7.1083882E7
-0.1|-1.1|-0.9|1.9245059E7|7.0622949E7
-1.79|-1.39|-0.31|8.9469109E7|7.6774728E7
0.58|1.37|0.08|3508529.0|9.1125707E7
-1.7|1.74|-1.75|7.9671342E7|2441506.0
0.28|-0.26|-1.24|2.3280693E7|2.2710345E7
1.98|1.36|-1.84|1.4239901E7|3.6493046E7
-0.53|-0.73|-1.5|2.5076975E7|9.1475474E7
-0.33|1.62|1.57|7.5465622E7|5.7164533E7
0.31|0.08|-1.02|8.531959E7|4.8077487E7
-1.61|-0.42|1.48|7.1325842E7|5.1826965E7
0.22|-1.58|1.65|4.8157755E7|836778.0
-0.69|0.23|0.32|9.8743145E7|3.3745184E7
1.9|0.7|1.29|5.1082376E7|3.7774789E7
-0.27|0.53|1.68|2.641764E7|6.4005276E7
-0.22|1.66|0.32|7.2232576E7|5.4103388E7
-0.35|-0.68|-1.92|1.3274319E7|7.6924545E7
-0.72|1.91|1.38|7.8354235E7|6.7405562E7
-0.59|-1.99|0.75|8.8674196E7|9.0998342E7
1.13|0.86|-0.22|7.6213453E7|1749630.0
-0.04|0.89|-0.87|4453237.0|4.0009097E7
-0.24|-1.87|0.28|7.2338522E7|3904804.0
1.02|-2.0|-1.24|5.182092E7|2.3625752E7
-0.12|-0.27|-1.43|4.9142897E7|5.3167605E7
1.48|-0.55|-1.55|2.3019556E7|9.5410388E7
0.93|0.94|1.25|2.6795123E7|7.8024273E7
1.13|-0.64|-1.61|7.9796685E7|7.7529733E7
1.19|0.16|1.8|5576260.0|8.7742024E7
1.23|0.84|1.2|8.6612094E7|4.7885138E7
1.2|-1.5|0.28|5.8178646E7|3.2215724E7
-0.82|-1.59|1.57|6.7445673E7|4.2942763E7
1.46|1.85|-1.74|3.4227332E7|3.9587039E7
1.74|1.4|1.35|9.3645267E7|4.7129377E7
0.82|-0.19|-0.71|8.5191432E7|1.0094982E7
0.25|-1.53|-0.71|4.6642608E7|1.0283322E7
-1.63|1.44|-0.03|6.0319576E7|3.4611545E7
-0.54|0.5|0.87|8.6675234E7|9.8097913E7
1.37|-1.47|-1.9|7.8030165E7|1513348.0
1.62|-0.55|0.7|5.9474903E7|9.4838896E7
1.67|0.91|1.1|3.3200884E7|6.7413771E7
1.67|-1.24|0.51|3.3596461E7|4.9175363E7
-0.1|1.98|-1.66|5.4777344E7|5.3758696E7
0.99|-1.05|0.04|2244180.0|9.0636483E7
-1.73|-1.07|-1.39|6.147644E7|5.024271E7
1.6|0.52|1.34|9.031826E7|1.1502535E7
-1.77|-1.83|-0.89|2738584.0|8.4152824E7
-0.7|1.15|1.78|9.1208355E7|4.8781212E7
0.79|0.51|0.77|4.4026807E7|8.9749152E7
1.1|-1.68|0.07|9.1791826E7|8.2260992E7
0.04|0.2|-1.68|9.607908E7|3.6193932E7
0.23|0.94|0.62|1.377733E7|2.6985148E7
1.62|0.33|-1.02|5.7443698E7|8.5825203E7
-0.94|1.21|-0.3|7.2197237E7|4.1216014E7
1.03|-0.21|0.66|9.0005258E7|8.7922356E7
-1.27|-0.67|0.71|9.0096429E7|2.7465662E7
1.93|1.08|1.43|1.4307518E7|5.9959091E7
0.34|0.58|0.52|5.4544886E7|6.6832712E7
-0.68|1.81|0.53|5.9552281E7|2877318.0
1.62|0.39|0.37|3.2606437E7|9.1643448E7
0.15|1.37|0.16|2676200.0|5.3733753E7
0.92|0.55|-1.93|1.8303706E7|4.1105259E7
-0.05|-0.3|-1.45|7.1017858E7|3.7264901E7
-0.47|1.58|-1.61|3.7487961E7|9.0704511E7
0.14|0.68|0.65|1.5141171E7|6.0880909E7
1.03|-0.57|1.73|2.5233825E7|6315123.0
-1.14|-1.67|-1.16|9.7073143E7|7.283051E7
0.63|0.08|-1.33|7.4005863E7|4.942311E7
-0.28|-0.07|1.14|9.3172225E7|1.755347E7
1.43|1.61|-0.25|5668357.0|7718000.0
-0.01|1.84|1.32|1.3751581E7|3.7150531E7
-0.71|0.67|-0.94|7.9821922E7|6.0909618E7
-1.82|0.06|-1.12|7.3749354E7|8.5874712E7
-1.55|-0.89|0.36|4.714919E7|6.5674632E7
1.46|-0.77|-0.65|8.2639709E7|9.8009255E7
1.11|-0.61|-1.8|5.8871021E7|2.5155429E7
0.57|-1.62|-0.42|8.5703672E7|9.3193303E7
1.09|-0.36|1.78|3.9154891E7|3.9865819E7
1.32|-1.76|0.86|9.9655502E7|9.1957276E7
0.24|0.64|0.24|3.0263301E7|8.1089457E7
-1.78|1.26|-0.9|7.1940789E7|4.544116E7
1.52|-1.99|1.51|3.2714427E7|503899.0
-1.35|-0.17|-0.41|2205897.0|9.5964028E7
1.95|1.26|-0.45|4.5184485E7|2.2068812E7
-1.25|1.21|-0.63|4.8159379E7|5.1959436E7
1.85|-0.81|-1.4|4.2795556E7|9.7900461E7
-0.78|0.63|1.01|2.1300197E7|8.5676799E7
-1.4|1.67|1.67|7.2736138E7|8.0483274E7
1.15|1.44|-0.06|6.2716535E7|8.8689953E7
1.7|0.77|-1.19|7.9816418E7|2.2565044E7
0.72|1.12|0.01|9.7930935E7|1.5230076E7
-0.46|0.69|-0.78|3.0080859E7|3.9830433E7
1.82|1.19|-0.85|3.1793423E7|7.5103415E7
-1.11|1.24|-1.07|3.884771E7|7.3252975E7
-0.26|1.71|-0.75|6.0870973E7|8.5378469E7
-0.49|0.79|0.63|5.4602208E7|4.8458686E7
1.03|0.98|0.29|6.1813868E7|7.0785058E7
-1.85|1.55|1.54|9.1669894E7|7.3120444E7
-0.6|-0.9|-1.03|9.855831E7|6039682.0
1.21|-1.51|1.75|2.8074794E7|4882516.0
1.6|-1.44|0.96|5.828552E7|8.2560642E7
1.61|1.12|-0.47|6.1271899E7|6876435.0
-1.81|1.68|1.03|4.9408766E7|8.8241833E7
0.04|-1.3|0.24|5.2873641E7|3.0650549E7
-0.74|-0.12|0.73|2.4959651E7|6.3140434E7
-1.32|1.04|-0.04|2.1427092E7|6.6815472E7
0.89|-0.56|1.1|6.5202213E7|8.4496024E7
1.79|-0.54|-0.82|9.7810218E7|3.7745595E7
-0.45|1.31|-1.52|8.5009925E7|5.5654029E7
-0.9|-0.68|1.63|8.8430064E7|1.7895629E7
-1.62|0.84|-1.91|2175612.0|5.1717684E7
1.02|0.72|1.36|9.6889837E7|4.0144099E7
0.9|0.57|1.48|1.7331195E7|2425595.0
0.08|-0.3|-0.79|6.4152986E7|5.9238602E7
1.76|-0.66|1.07|6.5950685E7|3.5675227E7
-0.01|0.05|-1.08|4.5082595E7|6.6719734E7
0.1|0.53|-1.54|4.9040968E7|5.560617E7
1.12|-1.15|-2.0|3.1099702E7|7.0373866E7
1.77|-1.1|-1.75|1.1191237E7|8.616234E7
-1.63|0.15|0.05|4.5062661E7|3.1496549E7
-0.15|1.32|-1.29|2.2481625E7|8516904.0
-1.17|-0.62|0.31|2.5252617E7|2.0431098E7
-1.17|-1.26|0.36|3170898.0|3.3113143E7
-1.49|1.41|-1.03|8.3363536E7|3.8732081E7
-1.17|-1.18|1.5|6.177558E7|3.3495501E7
-0.32|1.83|-0.83|4.2137157E7|7.5251728E7
-0.12|-1.41|-0.31|5.8149346E7|7.4784455E7
0.49|-1.48|0.24|2.5049566E7|4.9981572E7
1.52|-0.69|0.33|9.6078446E7|1.9156454E7
0.41|-1.02|0.78|2.5743986E7|7.6703918E7
-0.15|1.02|1.35|1.0782892E7|1.4807356E7
-1.09|-0.09|-0.73|1.7862111E7|6.200832E7
1.68|0.8|-1.12|2.2741997E7|3062192.0
0.11|1.31|1.41|1.7395073E7|4.2291732E7
-1.14|-1.09|-0.83|2.4009502E7|5.6487784E7
-0.93|-1.32|-0.83|5567216.0|5785236.0
-0.1|-1.76|-0.62|5.4325381E7|5.8990699E7
0.07|-0.41|-1.39|9.2754122E7|5.9463566E7
-0.06|1.23|-1.71|3.1478925E7|4.3266025E7
0.3|-1.18|0.01|5.2609791E7|3.8472162E7
1.21|-0.14|1.17|8.3850658E7|1.8432129E7
-1.8|1.93|0.52|5.4381488E7|2.581553E7
0.86|0.5|0.61|6.8350942E7|1.5625859E7
0.13|0.73|-0.5|8.3803009E7|8.4943099E7
-1.84|1.59|0.72|5.220185E7|1.1806454E7
0.04|1.79|-1.07|2.5477522E7|2.4068775E7
0.99|-1.08|0.82|8366330.0|5.2544195E7
0.32|-0.13|0.47|4.8249582E7|4.8603307E7
0.57|-1.33|0.66|5.1296315E7|7.2549966E7
-0.52|-0.19|-0.82|8.6785828E7|1.3162583E7
0.3|0.22|1.13|5.0641339E7|6.2176825E7
-1.34|0.43|-1.88|6.6477936E7|7.8721035E7
0.82|0.58|-0.63|9.4270405E7|5.7857208E7
-0.6|1.43|1.69|7.3823588E7|6.3328955E7
0.6|-0.9|0.9|6.8765241E7|8.091456E7
-2.0|-1.03|-0.97|3.7223723E7|4.0646598E7
-0.76|-0.65|-0.94|2.6789718E7|5.4957728E7
-1.76|0.11|-0.81|9.5201816E7|3.0660019E7
-0.97|-0.76|-1.83|4.5367893E7|6.3729543E7
0.09|0.69|-0.88|6535470.0|5599405.0
-0.2|-1.43|-0.88|9.9524672E7|2.9190006E7
1.24|-0.37|1.12|6.784311E7|9.4543134E7
0.97|0.61|-0.05|7.2770365E7|1.8780723E7
-0.77|-1.93|1.11|9.9273664E7|7.8051665E7
1.18|-1.15|-1.45|1.5315163E7|6.260335E7
-1.99|0.76|1.31|1.9513037E7|2416619.0
-1.93|1.83|-0.8|2.4385032E7|3.609575E7
0.64|-0.88|0.56|4.3753584E7|4.9792E7
-0.21|-0.92|-1.33|8.5308411E7|9.4873023E7
0.94|0.57|1.59|2.5452913E7|9.2843739E7
-1.02|1.24|0.9|2.0783523E7|8.4375479E7
-0.45|-0.71|-0.11|9.6100984E7|1.5022678E7
1.82|-1.21|-0.6|8.436522E7|2.9170587E7
-1.48|0.45|-0.34|3970232.0|1.8941353E7
-1.16|1.72|0.95|6.3845931E7|9.1230556E7
1.39|0.49|-0.58|2.8203515E7|1.8088238E7
-0.13|1.16|-0.11|9.7917236E7|9.3514578E7
1.07|-1.39|-1.0|4.3695318E7|9.9539802E7
0.6|1.56|-0.7|3.8330203E7|1.1809907E7
-1.6|1.9|-1.03|5.9418423E7|8.5062713E7
-1.19|-0.43|1.58|1.3318483E7|2.5518649E7
-1.43|1.29|1.13|6.1168698E7|3.397154E7
0.23|0.26|0.0|4.7963611E7|3.5818817E7
-1.06|-0.73|-0.39|3.1825026E7|3.1978067E7
-1.38|-1.64|-0.93|2.9670901E7|9.0080649E7
0.53|1.1|1.29|221408.0|6.2095926E7
0.27|-1.23|0.59|1.9293626E7|5.6991655E7
1.36|-0.59|-0.8|8.7340585E7|2.6945258E7
0.74|1.3|0.25|4449782.0|5.2253538E7
-1.96|0.19|-1.7|4.0396797E7|6.7069329E7
0.16|1.21|-1.75|7.5491611E7|6.8713668E7
-1.46|1.81|-1.98|5.3121563E7|736852.0
0.92|1.33|1.28|1.3033123E7|8.4481872E7
1.81|0.9|-1.23|9.6618763E7|5.5370277E7
0.38|0.13|-1.13|4.5989529E7|5.2595152E7
-2.0|1.94|-1.77|5.8692099E7|4.3349405E7
0.09|1.69|-1.58|6.0525972E7|3.7845931E7
-1.56|1.69|0.96|608515.0|8.5732755E7
0.12|-0.72|0.33|9.9480604E7|3.8642057E7
-1.93|-1.72|-1.87|2.1638998E7|1.7878217E7
-1.56|-1.49|-0.5|4.6319634E7|9268052.0
0.41|-1.28|-1.37|3.3425336E7|4.0614061E7
1.05|-0.48|-1.47|3.5810887E7|5.2799423E7
-1.03|1.81|1.15|8.1603708E7|6.6863022E7
-0.17|-1.61|-1.72|5.3796888E7|5.596686E7
1.27|-0.98|0.84|6.9923947E7|2.9786054E7
-1.09|-0.77|0.79|9.5408124E7|5.3359744E7
0.65|1.59|-0.2|2.5371522E7|4.7591341E7
-0.08|0.3|0.5|4.313675E7|1.7824636E7
0.02|1.21|-0.6|7.9151229E7|8.0043096E7
1.57|1.37|0.71|7.951342E7|1.1393037E7
1.04|0.42|1.76|2.3113201E7|1.5238686E7
-1.7|1.03|1.72|8.8340363E7|3.8481272E7
-1.96|-0.13|-1.54|4.7217528E7|2.923707E7
0.24|1.34|1.66|2.2259498E7|2.738391E7
1.95|0.34|-1.99|6.4131048E7|1923923.0
0.91|0.15|-1.85|5.6913397E7|5.8278018E7
-0.36|-1.41|-0.6|9.960063E7|8.3694405E7
-0.35|0.32|-1.97|6.010128E7|5.2718331E7
1.49|-1.17|0.59|2.0251828E7|5.4098969E7
-1.66|-0.3|-1.69|8.8995057E7|1.5968542E7
0.97|-0.84|-0.99|9.326115E7|3.672753E7
0.35|-0.69|-0.58|8.2621334E7|8.2635697E7
1.51|-0.1|1.56|6.0575287E7|3.9460116E7
-0.07|1.44|0.3|4.6467072E7|4.9424169E7
-0.9|-0.07|0.17|3.0177022E7|4.7727647E7
0.62|-0.66|1.48|8.4952944E7|5.2101611E7
-0.06|-0.71|1.51|7.2788832E7|5.9695349E7
0.23|1.15|-1.35|8.9824475E7|4.3344286E7
-0.64|-1.14|-1.85|5.7351043E7|9.9023651E7
0.12|1.33|-1.34|1.6161982E7|4.6863617E7
-0.21|-1.76|0.96|7.1252312E7|3.5516305E7
-1.51|-1.94|-1.35|1374100.0|8.4568565E7
-1.3|-1.17|0.71|4.3106742E7|4.1848519E7
0.13|-1.92|0.38|5.3166911E7|9.2012922E7
